Id,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Bsmt Qual,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Kitchen Total Value,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Artery,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,SalePrice
2103,1.409187420108076,1.1870630115327168,1.0966170753890812,1.3235626522698376,1.077646242560976,0.5921336724468437,1.4753272918749505,1.3827210990618195,0.35401234582513863,0.817033614368599,0.7637547323434811,0.3901178884894914,1.255024669217828,0.31877303575451615,1.6629040261633703,1.9245939186795769,0.7520331524290164,0.8228991759086536,0.7743256762518594,0.36428511605679215,1.123488319440717,-0.4568524378418756,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
342,-0.05441467122034077,-0.5061967354691913,-1.3497581976781492,-0.5860113930394856,-0.6885643987206242,-1.659069378150272,-0.3859897610309141,-0.7275962867157961,-1.2669633746364999,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,0.1632378889150949,-0.4255247434854064,-0.3922387554741611,-0.7034656342606412,-1.261298368446695,-0.9829607902337999,-1.542584325627935,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600,-1.5180167625487575,-0.37339204942982596,-1.1578856272415037,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.35663916361321324,-0.6946654562485252,-1.2416685649543937,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,-0.41383148264213293,-0.7986798228343966,0.32831457069817793,-0.3441092283540222,-0.03300544484726547,-0.3922387554741611,-0.7034656342606412,-1.2359316560747289,-0.14038114636399318,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
488,-0.05441467122034077,0.9546548109638274,0.7608400771249515,-0.4861643841344229,-0.6885643987206242,0.5921336724468437,-0.14140144921674005,-0.38456680268172333,0.6680895660446238,0.817033614368599,-0.7712216082183482,0.3901178884894914,0.6987392852645076,1.436225894343429,0.32831457069817793,-0.02342755989146706,0.7520331524290164,-0.3922387554741611,-0.7034656342606412,0.6792551280087031,0.7021984975058136,0.6288794499441838,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1725,2.1409884657722844,1.1870630115327168,1.0966170753890812,1.673027183437557,2.8438568838425766,1.7177351977454014,2.028096876574984,1.9809645192172425,0.8135347217167345,0.817033614368599,2.2987310729053103,-0.26839195495494056,1.255024669217828,0.31877303575451615,0.32831457069817793,0.7136616482164955,0.35951385379087547,1.4304681416000609,2.25211698676436,0.8251137241475076,1.123488319440717,-0.4568524378418756,2.2334767075258335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2246,1.409187420108076,1.1538618400228755,1.0966170753890812,2.365715807716429,1.077646242560976,0.5921336724468437,1.3041154736050287,1.3113709663827324,0.2992069248472419,0.817033614368599,0.7637547323434811,-0.9269017983993725,1.255024669217828,1.436225894343429,0.32831457069817793,0.1297338340010966,0.7520331524290164,0.8228991759086536,0.7743256762518594,0.3093239059175325,1.123488319440717,1.7146113377302432,0.6971607504848797,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2847,-0.05441467122034077,-1.0374154796266526,0.7608400771249515,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.24412854017869315,0.12311683368870437,0.23596990064197637,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,1.255024669217828,-0.7986798228343966,-1.0062748847670144,-1.09077102358027,-0.4255247434854064,-0.3922387554741611,-0.7034656342606412,0.24590712498761755,1.5447781413756203,-1.542584325627935,-0.839155206556074,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
806,1.409187420108076,0.7886489534146208,0.5209993640791446,-0.5860113930394856,1.077646242560976,0.5921336724468437,0.2156974860319541,-0.014094959924924747,1.131827743549904,0.817033614368599,0.7637547323434811,1.0486277319339234,0.6987392852645076,0.31877303575451615,0.32831457069817793,-0.00906867921403922,0.35951385379087547,0.8228991759086536,0.7743256762518594,1.1443115214947464,0.7021984975058136,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
530,0.6773863744438676,1.0542583254933515,0.952712647561597,-0.5860113930394856,1.077646242560976,0.5921336724468437,-0.3126132674866619,-0.6452692105476187,1.2878124032562255,0.817033614368599,0.7637547323434811,1.0486277319339234,1.255024669217828,1.436225894343429,0.32831457069817793,0.7040890610982102,0.7520331524290164,0.21533021021724624,0.7743256762518594,1.3007395811218698,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
963,-0.05441467122034077,0.5562407528457315,0.18522236581501492,-0.5860113930394856,-0.6885643987206242,0.5921336724468437,0.8614106292213736,0.7268487255886724,-0.14977594701014305,0.817033614368599,0.7637547323434811,-0.26839195495494056,0.6987392852645076,-0.7986798228343966,0.32831457069817793,0.5174236122916483,-0.03300544484726547,-0.3922387554741611,-0.7034656342606412,-0.14093523868486377,0.7021984975058136,0.6288794499441838,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2678,-2.249817808212966,-1.369427194725066,-1.6375670533331175,-0.5860113930394856,1.077646242560976,-0.533467852851714,-0.7626557612247422,-1.1502086110457737,-0.6767511487206888,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-1.004617739515703,-1.6030826393998292,-2.214945652548383,0.7743256762518594,-0.6694084131008219,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
171,-1.5180167625487575,-2.0334506249218927,0.952712647561597,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-1.1344299951822867,-0.9745775152203285,-0.7231249664712167,-1.027219516731658,-0.7712216082183482,0.3901178884894914,-0.9701168665954532,-1.9161326814233095,-2.3408643402322067,-2.2394814777744974,-3.565679132590534,-0.3922387554741611,-0.7034656342606412,-0.7159140524494262,-0.9829607902337999,-1.542584325627935,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2401,2.1409884657722844,1.1206606685130343,1.0486489327799198,4.843169716173296,2.8438568838425766,1.7177351977454014,1.9767333310940074,1.9233355658995182,2.6242215147941694,0.817033614368599,2.2987310729053103,2.365647418822787,1.8113100531711481,1.436225894343429,1.6629040261633703,1.1396417749801881,1.1445524510671574,1.4304681416000609,2.25211698676436,2.6409475514407394,1.9660679633105238,1.7146113377302432,2.2334767075258335,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805,0.6773863744438676,0.7222466103949381,0.47303122146998317,-0.5860113930394856,1.077646242560976,0.5921336724468437,0.0958492132430088,-0.18698181987809742,0.8346137297851562,0.817033614368599,0.7637547323434811,1.0486277319339234,0.6987392852645076,0.31877303575451615,0.32831457069817793,0.024435375699959076,0.35951385379087547,0.21533021021724624,2.25211698676436,0.8462526511241459,0.7021984975058136,1.7146113377302432,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2259,-0.05441467122034077,-0.43979439244950863,0.5209993640791446,7.052284788197808,-0.6885643987206242,-0.533467852851714,-1.1124170471190111,3.106101226849001,1.6777740525220293,0.817033614368599,0.7637547323434811,0.3901178884894914,1.255024669217828,0.31877303575451615,0.32831457069817793,-0.03300014700975229,0.35951385379087547,1.4304681416000609,0.7743256762518594,1.6918097301896788,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1748,0.6773863744438676,1.0874594970031928,0.952712647561597,-0.5860113930394856,1.077646242560976,0.5921336724468437,-1.604039553865501,-1.1063008370894125,-0.22987617767014598,0.817033614368599,0.7637547323434811,1.0486277319339234,1.255024669217828,1.436225894343429,0.32831457069817793,-0.3249640541174517,0.7520331524290164,0.21533021021724624,0.7743256762518594,-0.2212631611960894,1.123488319440717,1.7146113377302432,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1361,-0.05441467122034077,-0.6390014215085567,-1.5416307681147947,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.6648204364990725,-1.0404391761548706,0.1116037530382876,-1.027219516731658,-0.7712216082183482,0.3901178884894914,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-0.7653030615585722,-0.4255247434854064,0.21533021021724624,-0.7034656342606412,0.12118745582545143,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1677,-0.05441467122034077,0.058223180198111395,-0.5342997733224057,1.1925134530819428,-0.6885643987206242,-0.533467852851714,-0.8996252158406797,-1.3038858198930383,-0.5587087035375264,-1.027219516731658,-0.7712216082183482,0.3901178884894914,-0.9701168665954532,-0.7986798228343966,-1.0062748847670144,-0.9758999781608472,-0.4255247434854064,-0.3922387554741611,-0.7034656342606412,-0.5510304220316472,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1406,-0.05441467122034077,-0.6058002499987153,-1.4936626255056333,0.7619232271788603,-0.6885643987206242,-0.533467852851714,0.13253746001513492,-0.1458182817940087,-0.8200884035859571,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,1.255024669217828,0.31877303575451615,0.32831457069817793,0.1297338340010966,0.35951385379087547,-0.3922387554741611,-0.7034656342606412,-0.8131531165419624,1.5447781413756203,-1.542584325627935,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2322,0.6773863744438676,1.1538618400228755,1.0486489327799198,-0.5860113930394856,1.077646242560976,1.7177351977454014,-0.42023212468489846,-0.7138751073544332,1.133935644356746,0.817033614368599,0.7637547323434811,1.7071375753783553,1.255024669217828,0.31877303575451615,0.32831457069817793,-0.21966559581631423,0.35951385379087547,0.21533021021724624,0.7743256762518594,1.1464254141924102,1.123488319440717,0.6288794499441838,0.6971607504848797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
688,-0.05441467122034077,-0.24058736339046063,-0.9660130568048582,2.034972590718409,-0.6885643987206242,-0.533467852851714,-0.6354698390813717,-0.4229861048935395,0.680736970885677,-1.027219516731658,-0.7712216082183482,1.0486277319339234,-0.9701168665954532,-0.7986798228343966,0.32831457069817793,0.07229831129138521,-0.03300544484726547,-0.3922387554741611,-0.7034656342606412,0.6919384841946862,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
143,-0.7862157168845492,-0.47299556395935,-1.3017900550689878,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,0.6706317460063178,0.4579136101059594,-0.35635022608067696,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,-0.9701168665954532,0.31877303575451615,-1.0062748847670144,-0.8323111713865687,-0.03300544484726547,-0.3922387554741611,0.7743256762518594,-0.3480967230559193,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
804,0.6773863744438676,0.7222466103949381,0.4250630788608218,0.2689286207101134,1.077646242560976,0.5921336724468437,-0.7333051638070412,-0.3873110385539959,0.6153920458735692,0.817033614368599,0.7637547323434811,0.3901178884894914,0.6987392852645076,-0.7986798228343966,0.32831457069817793,-0.20530671513888638,-0.03300544484726547,0.21533021021724624,0.7743256762518594,0.6264078105671074,0.7021984975058136,1.7146113377302432,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1214,-0.05441467122034077,-0.24058736339046063,-0.9660130568048582,1.030262063611216,-0.6885643987206242,-0.533467852851714,0.509203460208963,0.5567061015077723,-0.28046579703435837,-1.027219516731658,-0.7712216082183482,-0.26839195495494056,-0.9701168665954532,0.31877303575451615,0.32831457069817793,0.24939117297966193,0.35951385379087547,-0.3922387554741611,-0.7034656342606412,-0.27199658594002135,-0.9829607902337999,0.6288794499441838,-0.839155206556074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2828,-0.05441467122034077,1.1206606685130343,1.0486489327799198,-0.07429547240103947,-0.6885643987206242,0.5921336724468437,-1.2053606056083972,-0.2061914709840055,-0.8664622213364852,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,-0.9701168665954532,1.436225894343429,0.32831457069817793,0.273322640775375,0.7520331524290164,-0.3922387554741611,-0.7034656342606412,-0.8596587558905667,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1999,-0.05441467122034077,-2.0334506249218927,0.6649037919066287,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,0.4260434341921438,0.30972487300324,1.7030688622041354,0.817033614368599,-0.7712216082183482,1.7071375753783553,1.255024669217828,-0.7986798228343966,0.32831457069817793,0.18238306315166533,-0.03300544484726547,0.21533021021724624,-0.7034656342606412,1.717176442561645,1.123488319440717,0.6288794499441838,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2467,0.6773863744438676,1.1538618400228755,1.0486489327799198,-0.5860113930394856,1.077646242560976,0.5921336724468437,-0.6599286702627891,-1.0129968174321446,0.1959197853119749,0.817033614368599,0.7637547323434811,-0.26839195495494056,-0.9701168665954532,0.31877303575451615,0.32831457069817793,0.6993027675390676,0.35951385379087547,0.21533021021724624,0.7743256762518594,0.2057431637320047,-0.9829607902337999,0.6288794499441838,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2665,0.6773863744438676,-1.7014389098234795,-1.6375670533331175,-0.5860113930394856,-0.6885643987206242,-1.659069378150272,-1.085512332819452,-0.4092649255321766,0.5879893353846208,-1.027219516731658,0.7637547323434811,1.0486277319339234,-0.9701168665954532,-0.7986798228343966,0.32831457069817793,0.5174236122916483,-0.03300544484726547,1.4304681416000609,-0.7034656342606412,0.5989272054974776,-0.9829607902337999,0.6288794499441838,0.6971607504848797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1538,1.409187420108076,-1.2034213371758593,0.6169356492974674,3.3579454587104896,-0.6885643987206242,-0.533467852851714,-0.7626557612247422,2.252643870572228,4.139802194913699,2.661286745468856,0.7637547323434811,3.0241572622672193,1.255024669217828,-0.7986798228343966,1.6629040261633703,2.613820191196113,0.35951385379087547,3.253175038674283,0.7743256762518594,4.160836401061035,1.5447781413756203,1.7146113377302432,0.6971607504848797,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
398,-1.5180167625487575,-0.04138033433141261,-0.6782042011498899,-0.5860113930394856,-0.6885643987206242,-0.533467852851714,-0.4300156571574654,-0.7769925324167026,-1.3049055891596593,-1.027219516731658,-0.7712216082183482,-0.9269017983993725,-0.9701168665954532,-0.7986798228343966,0.32831457069817793,0.5174236122916483,-0.03300544484726547,-0.9998077211655685,-0.7034656342606412,-1.299348437004644,-0.9829607902337999,-0.4568524378418756,-0.839155206556074,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
