Id,MS Zoning,Street,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Bsmt Qual,Heating,Central Air,1st Flr SF,Full Bath,Kitchen Qual,TotRms AbvGrd,Garage Type,Garage Finish,Garage Cars,SalePrice,Garage Total Value,Overall Total Value,Exter Total Value,Total Flr SF,Fireplace Total Value,Total Bath,Has Basement,Has Garage,Has Porch,Has Pool,Was Remodeled,Is New
1729,RL,Pave,Lvl,Gilbert,RRAn,Norm,1Fam,2Story,2005,2006,Gable,VinylSd,VinylSd,None,4,GasA,1,6.645090969505644,2,4,6,Attchd,3,2.0,176000,11.0,11,7,7.337587743538596,4,3.0,1,1,1,0,1,1
1925,RL,Pave,Lvl,NAmes,Feedr,Norm,1Fam,1Story,1957,1969,Gable,Wd Sdng,Wd Sdng,BrkFace,3,GasA,1,7.451241684987676,1,3,8,Attchd,1,2.0,174850,9.0,12,6,7.451241684987676,9,1.0,1,1,0,0,1,0
415,RL,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,2Story,1978,1978,Gable,Plywood,Brk Cmn,None,4,GasA,1,6.690842277418564,2,3,7,Detchd,1,2.0,147000,9.0,11,6,7.3453648404168685,3,4.0,1,1,0,0,0,0
78,RL,Pave,Lvl,SawyerW,Norm,Norm,TwnhsE,1Story,1979,1979,Gable,Plywood,Plywood,None,4,GasA,1,6.823286122355687,2,3,5,Attchd,1,1.0,99500,8.0,11,6,6.823286122355687,3,2.0,1,1,0,0,0,0
428,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2009,2009,Gable,VinylSd,VinylSd,None,5,GasA,1,7.2196420401307355,2,5,8,Attchd,2,3.0,398800,11.0,14,7,7.897668150726906,4,4.0,1,1,1,0,0,1
1756,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,1999,2000,Gable,VinylSd,VinylSd,None,4,GasA,1,6.860663671448287,2,3,7,Attchd,2,2.0,175000,10.0,11,6,7.4073177104694174,3,3.0,1,1,1,0,1,0
1280,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1954,1954,Gable,MetalSd,MetalSd,None,3,GasA,1,6.716594773520978,1,3,4,Attchd,1,1.0,109500,8.0,12,6,6.716594773520978,0,2.0,1,1,0,0,0,0
1928,RL,Pave,Lvl,NAmes,PosN,Norm,1Fam,1Story,1970,1970,Gable,Plywood,Plywood,None,4,GasA,1,7.4133673356952405,2,3,7,Attchd,1,2.0,163500,9.0,9,6,7.4133673356952405,3,3.0,1,1,1,0,0,0
2671,RL,Pave,Lvl,BrkSide,Feedr,Norm,1Fam,1Story,1941,1950,Gable,WdShing,Wd Shng,None,3,GasA,1,6.670766320845874,1,3,4,NA,0,0.0,100000,0.0,9,6,6.670766320845874,6,1.0,1,0,0,0,1,0
2501,RL,Pave,HLS,NoRidge,Norm,Norm,1Fam,2Story,1992,1993,Gable,HdBoard,ImStucc,BrkFace,5,GasA,1,7.327123292259293,2,4,9,Attchd,2,3.0,334000,11.0,13,7,7.946971357693591,9,4.0,1,1,1,0,1,0
225,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1968,1968,Hip,HdBoard,HdBoard,None,3,GasA,1,6.762729506931879,1,3,4,Detchd,1,1.0,137250,8.0,10,6,6.762729506931879,0,2.0,1,1,0,0,0,0
2317,RL,Pave,HLS,Gilbert,Norm,Norm,1Fam,2Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.239214973779806,2,4,9,Attchd,2,2.0,320000,10.0,12,7,7.809135398120538,4,4.0,1,1,1,0,1,1
160,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1959,2006,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.160845906664299,1,4,7,Detchd,3,2.0,162000,11.0,12,7,7.160845906664299,4,2.0,1,1,1,0,1,0
100,FV,Pave,Lvl,Somerst,Norm,Norm,1Fam,1Story,2009,2009,Gable,MetalSd,MetalSd,Stone,5,GasA,1,7.2991214627108,2,4,7,Attchd,3,2.0,222000,11.0,12,8,7.2991214627108,4,4.0,1,1,1,0,0,1
482,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2003,2003,Gable,VinylSd,VinylSd,None,4,GasA,1,6.54965074223381,2,4,7,Attchd,3,2.0,178000,11.0,12,7,7.202661196523238,3,4.0,1,1,1,0,0,1
177,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,1940,1992,Gable,MetalSd,MetalSd,Stone,3,GasA,1,6.690842277418564,1,4,4,Attchd,1,1.0,119000,8.0,12,7,6.690842277418564,8,2.0,1,1,1,0,1,0
1971,RL,Pave,Lvl,NAmes,PosN,Norm,1Fam,2Story,1962,1962,Gable,VinylSd,VinylSd,BrkFace,3,GasA,1,6.776506992372183,2,3,8,Attchd,2,1.0,169500,9.0,10,6,7.502738210754851,3,2.0,1,1,1,0,0,0
484,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,2000,2000,Gable,VinylSd,VinylSd,None,4,GasA,1,6.8885724595653635,2,4,8,BuiltIn,3,2.0,236000,11.0,12,7,7.721791776817535,3,3.0,1,1,1,0,0,0
1561,RM,Pave,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,2007,2008,Hip,CemntBd,CmentBd,Stone,5,GasA,1,7.407924322559599,2,5,5,Attchd,3,2.0,294464,11.0,13,8,7.407924322559599,4,4.0,1,1,1,0,1,1
992,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1969,1969,Gable,HdBoard,HdBoard,None,2,GasA,1,6.996681488176539,2,3,9,Attchd,1,2.0,206900,9.0,11,6,7.655864017616056,8,3.0,1,1,0,0,0,0
73,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,2004,2004,Gable,VinylSd,VinylSd,None,4,GasA,1,6.863803391452954,2,4,8,BuiltIn,2,2.0,233000,10.0,12,7,7.642524134232902,0,4.0,1,1,1,0,0,1
2646,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,1924,1950,Gable,MetalSd,MetalSd,None,3,GasA,0,6.940222469119639,1,3,5,Detchd,1,1.0,108000,8.0,11,6,6.940222469119639,0,1.0,1,1,1,0,1,0
994,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,2Story,1995,1996,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.523562306149512,2,3,7,BuiltIn,3,2.0,165000,11.0,11,6,7.293697720601438,3,3.0,1,1,1,0,1,0
2138,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,1977,1977,Gable,CemntBd,CmentBd,None,4,GasA,1,6.947937068614969,1,3,5,Detchd,1,2.0,134900,9.0,10,6,6.947937068614969,0,2.0,1,1,0,0,0,0
2013,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1.5Unf,1939,1950,Gable,AsbShng,AsbShng,None,3,GasA,1,6.785587645007929,1,3,5,Detchd,1,1.0,113000,8.0,12,7,6.785587645007929,0,1.0,1,1,1,0,1,0
2126,RL,Pave,Low,CollgCr,Norm,Norm,1Fam,1Story,1996,1996,Gable,VinylSd,VinylSd,None,4,GasA,1,7.001245622069476,1,3,6,Attchd,1,1.0,147900,8.0,10,6,7.001245622069476,0,3.0,1,1,0,0,0,0
898,RL,Pave,Lvl,Edwards,Feedr,Norm,1Fam,1Story,1922,1950,Gable,Wd Sdng,Wd Sdng,None,2,GasA,1,6.762729506931879,1,3,4,NA,0,0.0,99900,0.0,13,6,6.762729506931879,0,1.0,1,0,1,0,1,0
1048,RL,Pave,Lvl,NPkVill,Norm,Norm,TwnhsE,2Story,1975,1975,Gable,Plywood,Brk Cmn,None,4,GasA,1,6.752270376141742,2,3,7,Attchd,2,2.0,143000,10.0,12,6,7.284134806195205,0,3.0,1,1,0,0,0,0
2676,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,1934,1950,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.705639094860003,1,3,6,Detchd,1,2.0,114500,9.0,12,6,6.705639094860003,4,1.0,1,1,0,0,1,0
2498,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1967,1967,Gable,VinylSd,VinylSd,None,3,GasA,1,6.848005274576363,1,3,6,Attchd,1,1.0,129200,8.0,11,6,6.848005274576363,1,1.0,1,1,0,0,0,0
1560,RM,Pave,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,2008,2008,Hip,CemntBd,CmentBd,Stone,5,GasA,1,7.410347097821024,2,4,5,Attchd,3,2.0,392500,11.0,13,8,7.410347097821024,4,4.0,1,1,1,0,0,1
296,RL,Pave,Lvl,Crawfor,Norm,Norm,1Fam,2Story,1941,2006,Gable,CemntBd,CmentBd,None,3,GasA,1,7.080867896690782,2,4,9,Attchd,2,1.0,266500,9.0,16,9,7.75833346749091,8,2.0,1,1,1,0,1,0
354,RL,Pave,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,1998,1998,Gable,VinylSd,VinylSd,None,4,GasA,1,6.62273632394984,2,3,7,BuiltIn,3,2.0,177500,11.0,12,7,7.232010331664759,3,3.0,1,1,0,0,0,0
970,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,1968,1968,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.9167150203536085,1,4,6,Attchd,1,1.0,139500,8.0,12,6,6.9167150203536085,0,1.0,1,1,0,0,0,0
884,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2007,2007,Gable,VinylSd,VinylSd,None,4,GasA,1,6.411818267709897,2,4,6,BuiltIn,3,2.0,170000,11.0,11,7,7.242082359256962,4,3.0,1,1,1,0,0,1
1894,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1964,1997,Gable,MetalSd,MetalSd,BrkFace,3,GasA,1,6.740519359606223,2,3,8,Attchd,2,2.0,224500,10.0,13,7,7.675546002537848,4,3.0,1,1,1,0,1,0
450,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2003,2004,Gable,VinylSd,VinylSd,Stone,4,GasA,1,7.00850518208228,3,4,10,BuiltIn,3,3.0,290000,12.0,13,7,7.783640596221253,4,4.0,1,1,1,0,1,1
2031,RM,Pave,Lvl,IDOTRR,Norm,Norm,1Fam,1.5Fin,1931,1950,Gable,Stucco,Stucco,BrkFace,3,GasA,1,7.112327444710911,1,3,7,Detchd,1,1.0,169500,8.0,11,5,7.506042178518122,6,2.0,1,1,1,0,1,0
949,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,2004,2005,Hip,VinylSd,VinylSd,Stone,5,GasA,1,7.444833273892193,2,4,7,Attchd,3,2.0,240000,11.0,12,7,7.444833273892193,4,2.0,1,1,1,0,1,1
1907,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1955,1955,Hip,HdBoard,HdBoard,BrkFace,3,GasA,1,7.048386408721883,1,3,6,Attchd,3,1.0,144000,10.0,11,7,7.048386408721883,0,2.0,1,1,1,0,0,0
1906,RL,Pave,Lvl,NAmes,Artery,Norm,1Fam,2Story,1964,1978,Gable,VinylSd,VinylSd,BrkCmn,3,GasA,1,7.028201432058005,1,3,9,Attchd,2,2.0,165000,10.0,12,6,7.589841512182657,3,3.0,1,1,1,0,1,0
549,RL,Pave,Lvl,SawyerW,Norm,Norm,TwnhsE,1Story,1990,1991,Gable,Plywood,ImStucc,None,4,GasA,1,7.195187320178709,2,4,5,Attchd,2,2.0,145000,10.0,11,7,7.195187320178709,0,2.0,1,1,1,0,1,0
243,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1964,1964,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.1693500166706,2,3,5,Detchd,1,2.0,114000,8.0,8,5,7.1693500166706,0,2.0,1,1,1,0,0,0
1697,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,2006,2006,Hip,VinylSd,VinylSd,BrkFace,4,GasA,1,7.587817219993427,2,4,9,Attchd,3,3.0,395000,12.0,13,7,7.587817219993427,4,2.0,1,1,1,0,0,1
2365,RM,Pave,Lvl,BrDale,Norm,Norm,TwnhsE,2Story,1973,1973,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.26530121273771,1,3,6,Detchd,1,2.0,105500,9.0,11,6,6.996681488176539,0,2.0,1,1,0,0,0,0
310,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,2Story,1998,1999,Gable,VinylSd,VinylSd,None,4,GasA,1,6.9440872082295275,2,4,8,Attchd,1,3.0,254900,10.0,13,7,7.558516743045645,3,4.0,1,1,1,0,1,0
1961,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1950,1950,Gable,WdShing,Wd Shng,None,3,GasA,1,7.122059881629142,1,3,6,Attchd,1,1.0,102000,8.0,8,6,7.122059881629142,3,2.0,1,1,1,0,0,0
849,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2001,2001,Gable,VinylSd,VinylSd,None,4,GasA,1,6.851184927493743,2,4,6,Attchd,2,2.0,230000,10.0,12,7,7.518064181233078,0,4.0,1,1,1,0,0,1
2018,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,2Story,1920,2004,Gable,MetalSd,MetalSd,None,3,GasA,1,6.84587987526405,1,3,8,Detchd,1,1.0,137500,6.0,13,6,7.322510433997394,0,2.0,1,1,1,0,1,0
1328,RL,Pave,Bnk,BrkSide,Norm,Norm,1Fam,1Story,1928,1983,Gable,WdShing,Wd Shng,None,3,GasA,1,7.042286171939743,1,3,5,Detchd,1,1.0,138000,8.0,12,8,7.042286171939743,1,1.0,1,1,0,0,1,0
801,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,SLvl,1983,1983,Gable,Wd Sdng,Wd Sdng,BrkFace,4,GasA,1,7.199678345691172,1,4,5,Attchd,1,2.0,156500,9.0,11,7,7.199678345691172,1,2.0,1,1,0,0,0,0
400,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1970,1970,Gable,MetalSd,MetalSd,None,3,GasA,1,6.762729506931879,1,3,5,Detchd,1,2.0,124500,9.0,11,7,6.762729506931879,0,1.0,1,1,0,0,0,0
1650,RL,Pave,Lvl,NWAmes,PosA,Norm,1Fam,2Story,1977,1977,Mansard,WdShing,Plywood,None,4,GasA,1,7.057897937411856,2,3,8,Attchd,2,2.0,190000,10.0,13,6,7.585788821732034,4,3.0,1,1,1,0,0,0
1084,RL,Pave,Lvl,Blmngtn,Norm,Norm,1Fam,1Story,2007,2007,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.144407180321139,2,4,6,Attchd,3,2.0,159895,11.0,12,7,7.144407180321139,4,2.0,1,1,1,0,0,1
1522,RL,Pave,Lvl,SWISU,Feedr,Norm,1Fam,2Story,1921,1998,Gable,MetalSd,Wd Sdng,None,3,GasA,1,6.898714534329988,3,3,8,BuiltIn,2,2.0,189000,10.0,11,6,7.86403565907245,0,4.0,1,1,1,0,1,0
2496,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1964,1964,Gable,HdBoard,HdBoard,None,3,GasA,0,6.816735880594968,1,3,6,NA,0,0.0,124000,0.0,11,6,6.816735880594968,0,1.0,1,0,0,0,0,0
220,RL,Pave,Lvl,Sawyer,Norm,Norm,1Fam,1Story,1957,1996,Hip,Wd Sdng,Wd Sdng,BrkFace,4,GasA,1,7.239214973779806,1,3,5,Detchd,1,2.0,121500,9.0,11,6,7.239214973779806,4,3.0,1,1,1,0,1,0
1254,RL,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,1957,1957,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,7.509335266016592,2,3,9,Detchd,1,2.0,146000,9.0,10,6,7.509335266016592,0,2.0,1,1,0,0,0,0
1443,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,2Story,2000,2001,Gable,VinylSd,VinylSd,None,4,GasA,1,6.834108738813838,2,4,6,Attchd,2,2.0,235000,10.0,12,7,7.508787170634276,0,4.0,1,1,1,0,1,0
2885,RM,Pave,HLS,Crawfor,Norm,Norm,TwnhsE,1Story,2004,2005,Hip,CemntBd,CmentBd,Stone,5,GasA,1,7.4067107301776405,2,4,5,Attchd,3,2.0,300000,11.0,13,7,7.4067107301776405,4,4.0,1,1,1,0,1,1
2920,RM,Pave,Lvl,MeadowV,Norm,Norm,Twnhs,2Story,1970,1970,Gable,CemntBd,CmentBd,None,3,GasA,1,6.304448802421981,1,3,5,NA,0,0.0,90500,0.0,11,6,6.996681488176539,0,2.0,1,0,0,0,0,0
1197,RL,Pave,Lvl,NAmes,Norm,Norm,Duplex,1Story,1965,1965,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,7.455298485683291,2,3,10,Detchd,1,2.0,142600,9.0,10,6,7.455298485683291,0,2.0,1,1,0,0,0,0
848,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,2002,2002,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.3613754289773485,2,4,6,Attchd,2,2.0,227000,10.0,12,7,7.3613754289773485,0,3.0,1,1,1,0,0,1
2158,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,1999,2000,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.201916317531627,1,4,5,Attchd,2,2.0,246900,10.0,13,7,7.201916317531627,3,3.0,1,1,1,0,1,0
1555,C (all),Pave,Lvl,IDOTRR,Feedr,Norm,1Fam,2Story,1895,1950,Gable,Wd Sdng,Wd Sdng,None,1,GasA,0,6.716594773520978,1,3,6,Detchd,1,1.0,89000,7.0,11,6,7.216709486709457,0,1.0,1,1,1,0,1,0
278,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1.5Fin,1948,1950,Gable,VinylSd,VinylSd,None,3,GasA,0,6.675823221634848,1,2,5,Detchd,1,2.0,64000,8.0,9,6,7.02197642307216,0,1.0,1,1,1,0,1,0
2522,RL,Pave,Lvl,Greens,Norm,Norm,Twnhs,1Story,1978,1978,Gable,Wd Sdng,Plywood,None,4,GasA,1,7.112327444710911,1,4,4,Attchd,3,2.0,170000,11.0,13,7,7.112327444710911,3,2.0,1,1,1,0,0,0
2683,RM,Pave,Lvl,OldTown,Artery,Norm,1Fam,1Story,1925,1980,Gable,MetalSd,MetalSd,None,3,GasA,1,7.00669522683704,1,4,5,Detchd,1,2.0,110500,9.0,12,7,7.00669522683704,4,1.0,1,1,1,0,1,0
2173,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1960,1960,Hip,HdBoard,HdBoard,Stone,3,GasA,1,7.07326971745971,1,3,5,Attchd,3,2.0,110000,11.0,12,6,7.07326971745971,0,1.0,1,1,0,0,0,0
894,RL,Pave,Lvl,Edwards,Norm,Norm,1Fam,1Story,1947,2008,Hip,VinylSd,VinylSd,None,3,GasA,1,6.54965074223381,1,3,4,NA,0,0.0,118000,0.0,14,8,6.54965074223381,0,2.0,1,0,1,0,1,0
1066,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2003,2004,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.914730892718563,2,4,8,BuiltIn,2,3.0,284000,11.0,12,7,7.624130585661289,4,4.0,1,1,1,0,1,1
1261,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1962,1962,Gable,HdBoard,HdBoard,BrkFace,3,GasA,1,6.755768921984255,1,3,8,Attchd,3,2.0,171000,11.0,12,6,7.448333860897476,4,2.0,1,1,1,0,0,0
537,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,2004,2004,Gable,VinylSd,VinylSd,None,4,GasA,1,6.77078942390898,2,4,8,BuiltIn,2,2.0,193000,10.0,12,7,7.502738210754851,0,3.0,1,1,1,0,0,1
2301,RL,Pave,Lvl,Mitchel,Norm,Norm,1Fam,1Story,1976,2003,Gable,Plywood,Plywood,None,4,GasA,1,7.072421900537371,1,3,6,Attchd,1,2.0,135000,9.0,11,6,7.072421900537371,0,3.0,1,1,1,0,1,0
2854,RL,Pave,Bnk,Crawfor,Norm,Norm,1Fam,2.5Unf,1919,1950,Gable,MetalSd,Stucco,None,3,GasA,1,6.70808408385307,1,4,7,Detchd,1,1.0,167000,7.0,15,6,7.400620577371135,4,2.0,1,1,1,0,1,0
2649,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,1950,1950,Gable,MetalSd,MetalSd,None,3,GasA,1,6.762729506931879,1,3,5,Detchd,2,1.0,105000,9.0,9,6,6.762729506931879,0,1.0,1,1,1,0,0,0
2776,RL,Pave,Lvl,CollgCr,Norm,Norm,1Fam,1Story,1999,1999,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.370860166536716,2,4,6,Attchd,2,2.0,214000,10.0,12,7,7.370860166536716,0,2.0,1,1,1,0,0,0
2403,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2004,2004,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.2633296174768365,2,4,9,BuiltIn,2,3.0,279000,11.0,13,7,7.557472901614746,3,4.0,1,1,1,0,0,1
2355,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,SLvl,1975,2000,Gable,Plywood,Plywood,BrkFace,3,GasA,1,7.01211529430638,3,4,8,Attchd,2,2.0,184500,10.0,12,6,7.53689712956617,3,3.0,1,1,1,0,1,0
1983,RM,Pave,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,1948,2002,Gable,MetalSd,MetalSd,None,3,GasA,1,6.522092798170152,1,3,6,Detchd,1,1.0,120000,8.0,10,7,7.076653815443951,0,2.0,1,1,1,0,1,0
547,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,2Story,1992,1992,Gable,HdBoard,HdBoard,None,4,GasA,1,6.726233402358747,2,4,6,Attchd,2,2.0,171500,10.0,12,8,7.456454555176209,0,3.0,1,1,1,0,0,0
1842,FV,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,2006,2007,Gable,MetalSd,MetalSd,None,4,GasA,1,6.439350371100098,2,4,5,Detchd,2,2.0,164700,10.0,12,7,7.1316985104669115,0,3.0,1,1,1,0,1,1
2748,RL,Pave,Bnk,SawyerW,Norm,Norm,1Fam,2Story,1989,1989,Gable,HdBoard,HdBoard,BrkFace,4,GasA,1,7.1808311990445555,2,5,9,Attchd,2,2.0,209000,10.0,10,7,7.847762537473608,3,3.0,1,1,1,0,0,0
2425,RM,Pave,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,2004,2004,Hip,VinylSd,VinylSd,BrkFace,4,GasA,1,7.3453648404168685,2,4,7,Attchd,3,2.0,225000,11.0,12,7,7.3453648404168685,3,3.0,1,1,1,0,0,1
2837,RL,Pave,Lvl,Edwards,Feedr,Norm,1Fam,1.5Fin,1910,1996,Gambrel,Wd Sdng,VinylSd,None,3,GasA,1,6.490723534502507,1,3,8,NA,0,0.0,81000,0.0,8,5,7.077498053569231,0,1.0,1,0,1,0,1,0
2456,RL,Pave,Lvl,Somerst,RRAn,Norm,1Fam,1Story,2006,2006,Gable,VinylSd,VinylSd,NA,5,GasA,1,7.421177528595393,2,4,6,Attchd,2,3.0,336820,11.0,13,7,7.421177528595393,4,4.0,1,1,1,0,0,1
2114,RL,Pave,Low,SawyerW,Norm,Norm,1Fam,2Story,1988,1989,Gable,Plywood,Plywood,BrkFace,4,GasA,1,7.074116816197362,2,3,7,Attchd,3,2.0,277000,11.0,12,7,7.631916513071252,4,4.0,1,1,1,0,1,0
1890,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1Story,1960,1960,Hip,CemntBd,CmentBd,None,3,GasA,1,6.796823718274855,1,3,5,Detchd,1,1.0,117600,8.0,12,6,6.796823718274855,0,1.0,1,1,0,0,0,0
621,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,1.5Fin,1950,2005,Gable,VinylSd,VinylSd,None,3,GasA,1,7.014814351275545,1,3,6,Attchd,1,1.0,140000,8.0,14,7,7.419979923661835,0,2.0,1,1,0,0,1,0
1427,RL,Pave,Lvl,CollgCr,PosN,Norm,1Fam,1Story,2008,2008,Hip,VinylSd,VinylSd,Stone,5,GasA,1,7.4770384723196965,2,5,8,Attchd,3,3.0,395039,12.0,14,8,7.4770384723196965,8,4.0,1,1,1,0,0,1
1728,RL,Pave,Lvl,Gilbert,RRAn,Norm,1Fam,2Story,2007,2007,Gable,VinylSd,VinylSd,NA,4,GasA,1,6.645090969505644,3,4,7,Attchd,1,2.0,181755,9.0,11,7,7.311218384419629,0,3.0,1,1,0,0,0,1
2472,RL,Pave,Lvl,SawyerW,Norm,Norm,1Fam,1Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.244941546337007,2,4,6,Attchd,2,2.0,186800,10.0,12,7,7.244941546337007,0,2.0,1,1,1,0,1,1
610,RL,Pave,Lvl,NAmes,Norm,Norm,1Fam,2Story,1965,1965,Gable,MetalSd,MetalSd,None,3,GasA,1,6.716594773520978,2,3,7,Attchd,3,2.0,177500,11.0,11,7,7.669028288589683,3,3.0,1,1,1,0,0,0
1950,RL,Pave,Lvl,OldTown,Norm,Norm,1Fam,1Story,1927,2007,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.876264611890766,2,3,5,Detchd,1,1.0,64500,6.0,10,6,6.876264611890766,0,2.0,1,1,0,0,1,0
94,FV,Pave,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,2004,2005,Gable,MetalSd,MetalSd,None,5,GasA,1,7.305860032684009,2,4,6,Attchd,3,2.0,260000,11.0,12,7,7.305860032684009,4,3.0,1,1,1,0,1,1
1745,RL,Pave,Lvl,Blmngtn,Norm,Norm,1Fam,1Story,2007,2007,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.144407180321139,2,4,6,Attchd,3,2.0,185485,11.0,12,7,7.144407180321139,4,2.0,1,1,1,0,0,1
744,RM,Pave,Lvl,BrkSide,Norm,Norm,1Fam,1Story,1931,1993,Gable,Wd Sdng,Wd Sdng,None,3,GasA,1,6.775366090936392,1,3,5,Detchd,1,1.0,105000,7.0,12,6,6.775366090936392,0,2.0,1,1,0,0,1,0
1859,RL,Pave,Lvl,Veenker,Feedr,Norm,1Fam,SLvl,1976,1994,Hip,Plywood,Plywood,BrkFace,3,GasA,1,6.9985096422506015,2,3,7,Attchd,2,2.0,187000,10.0,13,8,7.526178913346146,3,3.0,1,1,1,0,1,0
2343,RL,Pave,Lvl,NWAmes,Norm,Norm,1Fam,1Story,1984,1998,Gable,Wd Sdng,Wd Sdng,None,4,GasA,1,7.3914152346753585,2,4,8,Attchd,2,2.0,202500,10.0,14,7,7.3914152346753585,0,3.0,1,1,1,0,1,0
1713,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,1Story,2005,2006,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,7.387090235656757,2,4,7,Attchd,2,3.0,245700,11.0,12,7,7.387090235656757,0,3.0,1,1,1,0,1,1
1816,RL,Pave,Lvl,SawyerW,Norm,Norm,TwnhsE,2Story,1980,1980,Gable,Plywood,Plywood,None,3,GasA,1,6.447305862541213,1,3,5,Attchd,2,1.0,128000,9.0,11,6,7.144407180321139,6,2.0,1,1,0,0,0,0
2390,RL,Pave,Lvl,NridgHt,Norm,Norm,1Fam,2Story,2005,2005,Gable,VinylSd,VinylSd,BrkFace,4,GasA,1,6.946013991099227,2,5,8,Attchd,2,3.0,275500,11.0,13,7,7.649216319820633,4,3.0,1,1,1,0,0,1
